"PG-01",-12.301666666666700,"-41.775",2.400000000000000,0.970000000000000,2.500000000000000,0.800000000000000,3.500000000000000,0.000000000000000,12.200000000000000,0.000000000000000,1.500000000000000,58.0000000000
"PG-02",-12.018055555555600,-41.665277777777800,278.000000000000000,32.230000000000000,67.500000000000000,5.600000000000000,430.000000000000000,262.000000000000000,117.120000000000000,0.000000000000000,14.500000000000000,1530.0000000000
"PG-03",-12.253055555555600,-41.619444444444500,52.000000000000000,26.730000000000000,7.500000000000000,4.000000000000000,30.000000000000000,24.400000000000000,217.160000000000000,0.000000000000000,3.500000000000000,348.0000000000
"PG-04",-12.710555555555600,-41.825555555555600,40.000000000000000,26.730000000000000,4.000000000000000,4.600000000000000,11.000000000000000,8.800000000000000,236.680000000000000,0.000000000000000,0.000000000000000,250.0000000000
"PG-05",-12.004444444444400,-41.738333333333300,51.200000000000000,26.700000000000000,13.600000000000000,3.800000000000000,90.000000000000000,3.500000000000000,151.300000000000000,7.200000000000000,0.000000000000000,416.0000000000
"PG-06",-12.610833333333300,-41.694722222222200,2.400000000000000,1.900000000000000,4.200000000000000,1.200000000000000,9.000000000000000,1.000000000000000,9.800000000000000,0.000000000000000,0.000000000000000,65.0000000000
"PG-07",-12.773055555555600,-41.533888888888900,0.800000000000000,1.000000000000000,1.300000000000000,0.600000000000000,3.000000000000000,0.000000000000000,4.900000000000000,0.000000000000000,0.000000000000000,52.0000000000
"PG-08",-12.573055555555600,-41.818055555555600,78.400000000000000,34.020000000000000,18.500000000000000,3.000000000000000,116.000000000000000,4.500000000000000,187.880000000000000,0.000000000000000,60.000000000000000,583.0000000000
"PG-09",-12.807222222222200,-41.799722222222200,17.600000000000000,6.800000000000000,12.000000000000000,5.200000000000000,31.000000000000000,0.500000000000000,65.880000000000000,0.000000000000000,1.500000000000000,156.0000000000
"PG-10",-12.996666666666700,-41.808055555555600,1.600000000000000,2.430000000000000,1.500000000000000,0.400000000000000,4.000000000000000,1.000000000000000,14.640000000000000,0.000000000000000,0.000000000000000,51.0000000000
"PG-11",-12.750555555555600,-41.945277777777800,24.800000000000000,4.860000000000000,11.000000000000000,1.400000000000000,24.000000000000000,2.000000000000000,85.400000000000000,0.000000000000000,0.000000000000000,172.0000000000
"PG-12",-12.553611111111100,-41.380277777777800,1.600000000000000,1.940000000000000,1.000000000000000,"Aus.",4.000000000000000,0.100000000000000,9.760000000000000,0.000000000000000,0.000000000000000,26.0000000000
"PG-13",-12.447777777777800,-41.581666666666700,2.400000000000000,2.910000000000000,2.000000000000000,0.600000000000000,4.000000000000000,1.000000000000000,7.320000000000000,0.000000000000000,0.000000000000000,20.0000000000
"PG-14",-12.288333333333300,-41.167500000000000,23.200000000000000,12.630000000000000,8.700000000000000,2.000000000000000,23.000000000000000,2.700000000000000,114.680000000000000,0.000000000000000,0.000000000000000,212.0000000000
"PG-15",-12.289722222222200,-41.419722222222200,1.600000000000000,1.450000000000000,3.000000000000000,0.600000000000000,0.600000000000000,0.700000000000000,9.760000000000000,0.000000000000000,0.000000000000000,25.0000000000
"PG-16",-12.068888888888900,-41.093333333333300,35.200000000000000,22.350000000000000,13.500000000000000,3.800000000000000,26.000000000000000,2.800000000000000,200.080000000000000,0.000000000000000,0.000000000000000,215.0000000000
"PG-17",-12.093888888888900,-41.441944444444400,3.200000000000000,5.830000000000000,14.800000000000000,3.400000000000000,26.000000000000000,0.300000000000000,26.840000000000000,0.000000000000000,12.500000000000000,85.0000000000
"PG-18",-12.504166666666700,-41.215277777777800,14.400000000000000,8.740000000000000,6.300000000000000,1.200000000000000,25.000000000000000,1.300000000000000,65.850000000000000,0.000000000000000,0.000000000000000,91.0000000000
"PG-19",-12.593611111111100,-41.144166666666700,104.000000000000000,36.450000000000000,37.000000000000000,7.200000000000000,22.000000000000000,177.000000000000000,322.000000000000000,0.000000000000000,2.000000000000000,673.0000000000
"PG-20",-12.803333333333300,-41.328333333333300,0.800000000000000,0.970000000000000,0.800000000000000,0.200000000000000,2.000000000000000,0.000000000000000,6.100000000000000,0.000000000000000,0.000000000000000,15.0000000000
"PG-21",-12.718333333333300,-41.265833333333300,63.200000000000000,22.350000000000000,7.400000000000000,4.200000000000000,16.000000000000000,2.400000000000000,285.480000000000000,0.000000000000000,2.500000000000000,384.0000000000
"PG-22",-12.429722222222200,-41.356388888888900,1.600000000000000,0.970000000000000,1.000000000000000,0.400000000000000,3.000000000000000,0.300000000000000,7.320000000000000,0.000000000000000,0.000000000000000,14.0000000000
"PG-23",-12.167500000000000,-41.269444444444500,1.600000000000000,2.910000000000000,3.400000000000000,0.400000000000000,7.000000000000000,0.300000000000000,12.200000000000000,0.000000000000000,0.000000000000000,23.0000000000
"PG-24",-12.288333333333300,-41.050555555555600,60.000000000000000,28.670000000000000,17.000000000000000,10.400000000000000,53.000000000000000,11.200000000000000,263.520000000000000,0.000000000000000,10.000000000000000,332.0000000000
"PG-25",-12.290555555555600,-40.508055555555600,320.000000000000000,413.100000000000000,562.000000000000000,75.500000000000000,2425.000000000000000,210.000000000000000,141.500000000000000,0.000000000000000,0.000000000000000,4880.0000000000
"PG-26",-12.032777777777800,-40.486111111111100,3.200000000000000,2.900000000000000,14.400000000000000,2.500000000000000,28.000000000000000,3.400000000000000,14.600000000000000,0.000000000000000,0.000000000000000,90.0000000000
"PG-27",-12.445833333333300,-40.619722222222200,3.200000000000000,1.500000000000000,1.900000000000000,0.250000000000000,3.000000000000000,0.500000000000000,9.800000000000000,0.000000000000000,4.000000000000000,52.0000000000
