208.00,347.49,500.00,10.00,1800.00,175.00,280.60,0.00,0.00,3946.00
60.00,65.61,300.00,7.00,380.00,75.00,549.00,0.00,0.00,1549.00
128.00,123.93,247.00,16.00,900.00,40.00,134.20,0.00,0.00,1832.00
92.00,607.50,920.00,13.16,3800.00,350.00,280.60,0.00,0.00,7169.00
392.00,478.71,375.00,27.60,2200.00,575.00,146.40,0.00,0.00,4280.00
460.00,546.75,950.00,33.00,3550.00,400.00,280.60,0.00,0.00,6317.00
840.00,1688.85,1000.00,27.00,7750.00,250.00,446.52,0.00,0.00,11580.00
440.00,486.00,565.00,23.60,2750.00,345.00,229.40,0.00,4.00,5600.00
9.60,5.40,3.30,0.60,8.00,0.70,46.40,0.00,0.00,90.00
4.00,0.48,0.20,0.10,2.00,0.50,12.20,0.00,0.00,18.00
1.60,0.97,1.40,0.40,2.50,0.00,9.76,0.00,0.00,24.00
1.60,1.00,1.40,0.60,3.00,1.50,9.80,0.00,1.00,20.00
1.60,1.00,1.40,0.60,2.00,0.80,9.80,0.00,0.00,33.00
1.60,0.50,1.10,0.40,1.00,0.50,9.80,0.00,0.00,28.0
1.60,0.50,1.00,0.00,2.00,1.50,4.90,0.00,0.00,45.00
120.00,102.10,54.00,4.40,430.00,11.80,226.90,0.00,8.50,943.00
5.60,1.45,13.50,2.00,25.00,2.00,24.40,0.00,0.00,75.00
17.60,8.74,0.60,1.20,3.00,1.00,87.84,0.00,1.50,95.00
976.00,108.00,5,300.00,39.00,146.40,0.00,0.00,8,205.00
4.00,1.45,2.40,0.80,4.00,1.20,17.08,0.00,3.50,34.00
5.60,0.48,1.80,0.60,3.00,0.90,17.08,0.00,1.50,25.00
6.60,4.37,8.00,3.00,20.00,3.50,24.40,0.00,2.00,72.00
7.20,2.41,5.50,0.20,18.00,3.00,17.08,0.00,0.00,55.00
44.00,1.21,210.00,4.20,130.00,115.00,370.80,0.00,0.00,850.00
9.60,2.91,19.00,5.60,40.00,1.00,21.96,0.00,14.00,122.00
17.60,13.60,21.50,13.00,63.00,3.50,73.20,0.00,8.50,190.00
8.00,14.58,126.00,8.50,140.00,12.80,73.20,0.00,140.00,590.00
4.00,1.45,7.50,0.20,16.00,0.40,4.88,0.00,7.00,48.00
22.00,9.72,37.00,4.00,30.00,7.50,146.40,0.00,0.00,260.00
10.40,13.12,40.00,6.50,100.00,4.50,34.16,0.00,2.50,257.00
34.00,9.72,20.50,2.50,49.00,48.00,73.20,0.00,0.00,230.00
16.00,6.07,37.50,4.00,45.00,43.20,48.80,0.00,12.50,220.00
56.00,68.00,268.40,7.80,500.00,34.40,317.20,0.00,0.00,1233.00
36.00,29.20,95.00,1.50,145.00,3.90,266.00,0.00,1.50,547.00
7.20,5.40,18.00,2.80,23.00,1.50,70.80,0.00,0.00,140.00
25.60,17.98,14.40,4.10,22.00,10.90,158.60,0.00,0.00,235.00
27.20,12.63,5.00,0.00,10.00,1.90,145.40,0.00,0.00,140.00
36.00,41.31,119.00,1.60,160.00,51.00,290.36,14.38,0.00,722.00
4.00,7.29,8.00,1.00,12.00,0.00,48.80,0.00,0.00,81.00
9.60,7.77,14.00,4.10,25.00,0.70,21.96,0.00,55.00,138.13
1.60,1.94,1.60,0.60,7.00,0.70,7.32,0.00,0.00,20.76
7.20,6.80,98.00,5.90,111.00,13.40,51.24,0.00,75.00,550.00
8.80,12.15,45.60,9.10,146.00,3.90,19.52,0.00,22.00,386.00
64.00,80.00,205.00,15.00,350.00,34.00,336.72,0.00,172.50,1164.00
210.00,499.36,775.00,14.70,2750.00,150.00,126.88,0.00,1.50,5057.00
28.00,3.90,16.60,1.30,35.00,10.80,85.40,0.00,12.00,190.00
46.00,17.50,18.30,3.10,68.00,8.50,175.70,0.00,0.00,324.00
4.00,3.89,29.00,8.10,50.50,7.69,9.76,0.00,20.50,135.00
4.80,3.40,17.25,1.12,34.50,8.65,9.76,0.00,0.00,80.00
5.60,8.60,69.37,15.50,135.00,12.01,17.08,0.00,0.00,338.00
4.00,1.70,5.80,0.60,10.00,10.09,12.20,0.00,0.00,63.00
6.40,5.59,31.50,15.50,49.00,5.77,24.40,0.00,38.60,227.00
2.00,6.32,26.50,8.80,46.00,11.05,7.32,0.00,44.50,207.00
2.40,6.80,8.75,1.75,19.00,7.69,4.88,0.00,17.60,70.00
4.00,8.26,30.50,12.40,59.00,27.77,21.96,0.00,0.00,200.00
11.20,22.84,113.75,34.60,24.99,7.39,0.00,0.00,0.00,0.00
4.80,10.69,101.25,11.80,195.00,13.45,9.76,0.00,0.00,440.00
6.40,3.89,13.75,4.62,29.00,6.73,8.54,0.00,20.50,120.00
26.40,1.45,24.00,20.00,46.00,11.52,87.84,0.00,000,218.00
8.80,5.35,7.75,2.74,14.00,6.73,24.40,0.00,25.00,100.00
6.40,6.80,33.50,15.00,86.00,17.32,5.76,0.00,0.00,184.00
1.60,2.43,13.75,4.48,24.00,4.81,8.54,0.00,5.80,70.00
4.00,3.40,8.75,3.60,19.50,10.57,16.98,0.00,0.00,112.00
9.60,6.80,32.50,15.90,71.00,17.29,12.08,0.00,0.00,438.00
1.60,1.94,10.75,5.06,17.00,5.77,10.98,0.00,0.00,82.00
135.20,13.61,33.75,27.00,78.00,53.81,414.80,0.00,0.00,776.00
1.60,1.94,10.75,1.56,20.00,6.73,8.54,0.00,0.00,56.00
13.60,15.07,67.50,6.20,12.70,8.17,34.16,328.00,0.00,0.00
4.00,4.81,9.50,1.86,15.50,7.41,41.96,0.00,3.30,70.00
64.00,38.88,197.00,40.50,270.00,5.28,500.20,0.00,3.20,1000.00
16.00,3.40,9.50,2.00,13.00,5.77,68.32,0.00,0.00,120.00
12.00,9.23,49.50,22.50,88.00,6.73,4.88,0.00,78.00,334.00
2.40,1.94,6.40,2.24,13.50,6.73,4.88,0.00,0.00,66.00
6.40,2.43,5.60,1.56,10.50,6.73,21.96,0.00,2.30,80.00
3.20,1.46,9.75,2.18,20.50,4.80,7.32,0.00,2.90,69.00
1.60,1.46,5.40,0.60,10.00,4.32,6.10,0.00,0.00,34.00
60.80,9.23,31.00,14.50,44.00,64.39,68.34,0.00,0.00,362.00
4.80,1.46,9.75,4.18,19.00,5.77,7.32,8.75,60.00,0.00
10.40,1.94,8.75,3.34,16.50,5.77,34.16,0.00,0.00,80.00
4.00,0.97,17.50,1.00,30.00,1.92,9.76,0.00,0.00,111.00
2.40,0.49,4.00,1.00,8.00,4.81,4.88,0.00,0.00,25.00
11.20,9.76,67.50,14.60,102.00,7.69,4.88,0.00,96.00,388.00
48.00,5.58,47.00,20.00,98.00,21.14,134.20,0.00,0.00,393.00
6.80,2.19,10.73,3.34,17.50,9.61,29.28,0.00,0.00,116.00
11.20,3.40,24.25,16.70,30.00,10.09,70.82,0.00,0.00,188.00
9.60,1.46,7.00,1.74,13.00,11.53,26.84,0.00,0.00,85.00
3.20,5.35,32.50,2.98,59.00,15.37,12.20,0.00,0.00,166.00
7.20,8.75,19.50,10.00,45.00,28.83,14.64,0.00,0.00,196.00
2.40,1.94,36.25,4.50,48.50,4.80,34.16,0.00,0.00,0.00
1.60,1.94,25.05,2.95,29.00,5.76,43.92,0.00,0.00,0.00
1.60,1.46,27.25,4.00,29.50,4.80,41.48,0.00,0.00,0.00
2.40,2.67,27.55,4.90,36.50,7.68,41.48,0.00,0.00,0.00
3.20,0.48,25.00,5.00,26.00,1.92,39.04,0.00,0.00,0.00
2.40,1.45,27.50,4.60,28.00,6.72,51.24,0.00,0.00,0.00
1.60,3.16,30.00,4.90,36.00,6.72,46.36,0.00,0.00,0.00
15.20,10.69,25.50,10.00,23.00,37.95,89.60,0.00,0.00,0.00
4.80,0.48,37.00,6.00,42.00,2.88,48.00,0.00,0.00,0.00
4.40,2.67,25.75,6.20,21.00,12.49,53.68,0.00,0.00,0.00
3.60,13.60,227.50,14.20,360.00,31.70,43.94,0.00,0.00,0.00
261.00,311.52,210.00,30.00,1,400.00,211.42,292.80,0.00,0.00
20.00,0.95,30.00,3.00,21.00,29.79,80.52,0.00,0.00,0.00
10.40,3.40,19.00,1.00,15.00,18.43,53.68,0.00,0.00,0.00
1.60,0.97,34.00,5.00,33.00,20.18,21.96,0.00,0.00,0.00
4.00,6.07,94.00,9.20,161.25,9.12,14.64,0.00,0.00,0.00
14.00,6.31,127.50,11.80,235.00,11.05,14.64,0.00,0.00,0.00
52.00,2.67,29.00,7.50,27.00,8.64,63.44,0.00,0.00,0.00
63.60,20.70,11.20,3.10,28.40,7.90,265.00,0.00,0.00,0.00
57.10,7.20,9.45,2.30,21.50,2.40,198.00,0.00,2.00,0.00
158.00,27.60,23.90,5.00,48.00,81.00,515.00,0.00,0.00,0.00
103.50,35.00,41.30,8.40,21.50,38.80,545.00,0.00,0.50,794.00
578.00,67.00,51.00,6.60,24.00,1,460.00,247.00,0.00,11.90
47.60,44.80,29.00,8.60,75.50,1.00,320.00,0.00,0.00,0.00
87.80,60.00,26.50,8.46,69.00,62.00,464.00,0.00,0.00,0.00
56.60,141.00,605.00,3.65,800.00,99.00,930.00,0.00,0.50,0.00
1600.00,831.00,0.00,0.00,3600.00,380.00,488.00,0.00,0.00,9960.00
305.00,343.00,335.00,39.80,1,900.00,143.00,20.00,0.00,0.00
341.00,34.50,233.00,8.10,588.00,52.50,149.00,0.00,0.00,0.00
478.00,645.00,910.00,17.80,3,350.00,739.00,382.00,0.00,3.90
466.00,755.00,775.00,27.90,387.00,147.00,79.00,0.00,220.00,0.00
380.00,252.00,1335.00,54.50,3010.00,77.00,293.00,0.00,274.00,0.00
10.50,7.10,152.00,8.30,255.00,5.80,38.40,0.00,17.50,0.00
4.20,10.70,193.00,8.60,205.00,6.80,20.30,0.00,186.00,0.00
17.60,26.90,135.00,32.20,216.00,1.80,0.00,0.00,239.00,0.00
1.20,6.00,52.80,13.40,61.40,2.30,6.10,0.00,79.00,0.00
3.40,3.50,30.80,2.40,24.00,0.20,21.00,0.00,463.00,0.00
3.60,3.30,14.60,1.30,2.30,4.50,6.00,0.00,18.60,0.00
538.00,507.00,585.00,61.20,3070.00,120.00,253.00,0.00,0.90,0.00
77.40,90.00,433.00,13.50,542.00,89.00,520.00,0.00,284.00,0.00
189.00,210.00,980.00,5.30,1735.00,340.00,906.00,0.00,10.90,0.00
35.30,110.00,463.00,2.70,558.00,151.00,784.00,0.00,33.80,0.00
6.80,5.00,13.40,8.90,25.00,6.60,12.00,0.00,29.70,0.00
5.80,5.90,49.50,11.50,82.60,12.10,31.00,0.00,10.40,208.00
260.00,102.00,140.00,11.50,745.00,35.30,323.00,0.00,0.00,0.00
126.00,206.00,412.00,10.30,796.00,84.50,549.00,0.00,432.00,0.00
9.30,9.00,101.90,4.26,93.70,38.50,116.00,0.00,7.90,0.00
260.00,85.00,170.00,7.90,502.00,260.00,475.00,0.00,7.60,1607.00
109.00,78.00,128.00,13.40,405.00,70.00,182.00,0.00,124.00,1109.00
149.00,92.00,157.00,10.80,518.00,24.80,128.00,0.00,275.00,1354.00
529.00,73.80,403.00,8.80,48.00,2210.00,177.00,0.00,0.50,0.00
195.00,80.00,80.00,4.20,186.00,344.00,490.00,0.00,4.30,1383.00
601.00,161.00,278.00,6.90,700.00,1320.00,427.00,0.00,0.50,0.00
729.00,142.00,232.00,7.60,1125.00,1140.00,332.00,0.00,0.50,3707.60
185.00,28.00,32.50,7.70,146.00,94.00,420.00,0.00,15.30,958.50
227.00,36.50,74.00,5.50,158.00,335.00,357.00,0.00,0.50,1193.00
73.30,46.10,55.10,7.40,80.00,87.00,365.00,0.00,4.50,720.00
12.60,12.00,129.00,5.40,214.00,27.80,53.00,0.00,1.00,0.00
14.70,24.30,41.50,11.30,606.00,360.00,159.00,0.00,0.50,1216.00
49.80,26.70,106.00,13.00,151.00,48.30,11.40,0.00,214.00,623.00
60.00,180.00,995.00,64.50,2060.00,61.10,87.00,0.00,74.70,0.00
2.80,1.90,19.30,1.60,34.00,0.40,15.00,0.00,0.50,0.00
28.20,19.00,160.00,5.20,278.00,38.00,132.00,0.00,0.20,0.00
0.10,1.90,11.30,0.70,17.10,0.80,14.00,0.00,5.20,0.00
13.80,25.30,94.30,7.00,216.00,12.00,35.40,0.00,0.20,0.00
26.10,12.30,63.80,5.40,84.00,8.10,58.00,0.00,107.00,0.00
14.50,15.00,89.70,30.60,125.00,23.60,0.00,0.00,147.00,0.00
9.70,11.60,76.30,9.00,156.00,1.90,26.90,0.00,3.80,0.00
16.50,18.50,140.00,11.60,191.00,159.00,177.00,0.00,0.20,0.00
6.10,1.90,6.40,12.50,9.20,8.80,25.00,0.00,10.00,0.00
2.70,3.30,40.00,4.60,34.00,52.00,9.00,0.00,15.00,0.00
28.40,42.60,1230.00,6.55,3,030.00,109.00,714.00,0.00,99.50
48.40,87.20,253.00,2.80,432.00,119.50,372.00,0.00,3.20,0.00
42.50,80.40,354.00,53.00,360.00,73.00,372.00,0.00,460.00,0.00
282.00,217.00,155.00,10.00,758.00,454.00,481.00,0.00,0.50,2357.00
278.00,221.00,139.00,20.30,1120.00,28.50,286.00,0.00,11.20,2104.00
291.00,134.00,285.00,29.00,1162.00,62.20,291.00,0.00,3.30,0.00
292.00,112.00,126.00,5.90,674.00,160.00,463.00,0.00,2.50,0.00
0.25,0.17,1.55,0.50,2.60,0.50,3.00,0.00,0.30,8.90
2.00,0.80,4.95,0.50,7.00,0.20,11.00,0.00,0.30,26.70
35.50,19.70,12.20,5.10,22.00,5.00,198.00,0.00,1.10,298.00
37.50,12.20,8.60,3.10,17.20,6.80,159.00,0.00,0.00,244.40
59.30,19.70,15.50,3.80,37.40,13.60,238.00,0.00,0.00,378.30
91.00,11.00,2.80,1.10,4.30,5.70,318.00,0.00,0.10,434.00
13.20,6.80,62.50,6.50,100.00,8.80,73.00,0.00,0.00,270.80
1.90,1.30,17.50,3.05,23.80,0.30,16.00,0.00,0.00,63.90
4.00,5.30,62.50,4.10,109.00,9.30,13.00,0.00,0.50,207.20
3.60,1.70,18.00,3.10,29.00,6.40,18.20,0.00,0.50,80.00
0.80,0.36,3.35,0.10,9.10,0.40,0.00,0.00,14.10,0.00
1.00,0.97,12.50,0.50,20.80,8.80,3.00,0.00,42.50,0.00
4.70,7.10,50.50,1.38,93.10,6.20,20.00,0.00,0.00,0.20
1.40,1.15,4.80,2.10,15.00,0.20,14.00,0.00,0.00,42.70
0.40,1.35,16.50,2.40,24.00,8.00,11.00,0.00,0.20,76.00
2.00,1.60,9.50,1.10,20.50,3.60,6.00,0.00,0.00,0.50
4.20,6.10,22.70,8.00,29.50,22.40,9.00,0.00,27.20,129.00
2.60,1.20,70.50,1.30,34.50,20.20,70.00,0.00,50.40,250.70
1.20,1.08,7.50,1.60,15.40,4.10,34.80,0.00,3.90,34.80
2.40,1.20,3.50,0.90,4.30,0.50,19.00,0.00,0.70,26.80
9.80,7.80,94.50,113.40,169.00,15.10,30.00,0.00,9.60,349.20
5.50,6.50,100.00,10.50,99.10,3.80,11.00,0.00,146.00,382.40
29.60,39.60,292.00,24.50,459.00,16.30,308.00,0.00,0.50,1169.50
3.35,3.95,46.50,5.75,2.10,3.50,65.00,0.00,0.90,18.86
1.65,2.06,16.50,1.82,28.00,0.20,19.00,0.00,0.00,0.20
9.00,3.70,6.00,2.15,22.10,0.60,24.40,0.00,0.00,0.20
6.15,2.20,2.50,0.80,6.00,0.20,31.00,0.00,0.10,0.00
24.10,9.60,6.50,1.30,19.40,4.20,98.00,0.00,0.50,0.00
2.00,0.80,4.95,0.50,7.00,0.20,11.00,0.00,0.30,0.00
493.00,606.00,980.00,44.00,383.00,304.00,270.00,0.00,0.50,0.00
68.10,80.30,208.00,34.60,583.00,20.00,196.00,0.00,0.50,0.00
64.70,36.70,59.50,6.70,154.00,22.80,212.00,0.00,0.50,0.00
3.60,0.97,2.30,0.40,3.60,3.80,6.00,0.00,0.00,0.50
6.55,2.78,2.51,0.63,5.40,0.60,29.00,0.00,0.60,0.00
12.20,4.82,3.55,1.01,6.10,0.60,59.00,0.00,0.50,0.00
0.85,0.40,1.40,0.70,2.90,0.00,0.20,3.00,0.00,0.20
1.00,0.40,1.40,0.50,2.10,10.20,3.00,0.00,0.20,0.00
0.55,0.25,1.90,0.40,4.40,0.20,3.00,0.00,0.30,0.00
0.17,0.17,1.57,0.16,2.00,0.00,0.10,1.00,0.00,0.50
257.00,181.00,1095.00,66.00,2710.00,76.00,68.00,0.00,0.00,0.50
123.00,128.00,318.00,18.70,995.00,74.50,162.00,0.00,0.00,0.50
3.80,3.45,6.35,6.35,2.60,0.20,51.00,0.00,0.80,0.00
0.60,0.18,3.50,0.20,4.80,0.00,0.20,1.00,0.00,0.40
17.80,5.50,5.35,2.15,11.90,2.90,76.00,0.00,0.00,0.50
12.60,6.10,7.50,2.00,13.90,0.50,66.00,0.00,0.00,0.50
167.00,215.00,453.00,25.00,1570.00,122.00,79.70,0.00,0.00,0.50
154.00,211.00,465.00,27.20,1545.00,118.00,66.40,0.00,0.00,0.50
89.00,120.00,225.00,40.00,869.00,7.80,84.50,0.00,1.00,0.00
5.70,2.25,2.30,0.70,5.80,0.20,30.00,0.00,0.10,0.00
10.40,4.08,3.09,0.86,5.80,0.50,49.00,0.00,0.00,0.50
4.35,2.65,4.65,0.46,11.90,1.30,13.00,0.00,0.00,0.50
8.15,3.28,2.60,0.67,5.40,0.80,36.00,0.00,0.60,0.00
20.70,11.10,9.50,2.85,19.30,3.10,112.00,0.00,0.00,0.50
20.90,11.30,9.50,2.80,18.80,3.20,114.00,0.00,0.00,0.50
0.17,0.25,2.60,0.20,4.00,0.50,1.00,0.00,0.00,0.50
3.60,1.70,18.00,3.10,29.00,6.40,18.20,0.00,0.00,0.50
1.00,0.97,12.50,0.50,20.80,8.80,3.00,0.00,0.00,0.50
2.60,2.00,46.00,17.40,63.00,17.80,31.00,0.00,1.00,180.80
2.90,1.60,18.20,0.50,15.00,3.00,40.00,0.00,0.00,0.05
0.95,0.85,5.25,0.90,10.00,0.50,6.00,0.00,1.70,24.89
11.00,10.10,51.00,6.50,107.00,19.00,33.20,0.00,0.50,237.30
2.40,1.20,3.50,0.90,4.30,0.50,14.00,0.00,0.70,27.50
4.00,4.86,7.50,3.00,20.00,0.30,24.40,0.00,0.00,65.00
16.80,13.12,40.00,4.20,112.00,4.00,46.36,0.00,0.00,246.00
4.00,2.48,27.00,2.50,38.00,2.40,34.16,0.10,0.00,117.00
4.00,12.15,80.00,9.00,130.00,36.00,24.40,0.00,0.00,300.00
20.00,2.43,21.50,5.50,40.00,3.50,34.16,0.00,39.00,172.00
1.60,1.94,6.50,0.20,10.00,0.70,14.84,0.00,0.00,37.00
136.00,60.75,325.00,8.50,580.00,120.00,361.12,0.00,157.50,1782.00
4.00,3.88,23.00,0.80,38.00,2.80,29.28,0.00,0.00,102.00
2.40,4.37,32.50,9.30,49.00,6.73,37.82,0,0,182.00
17.60,3.89,12.75,3.88,21.00,7.21,65.88,0,0,122.00
4.80,0.49,5.40,0.80,10.00,5.77,12.20,0,0,45.00
600,935.55,1250,31.00,5700.00,90.00,207.40,0.00,0.00,9021.00
52.00,34.02,90.00,11.20,340.00,1.90,19.52,0.00,9.50,767
3.20,3.83,79.40,3.20,140.00,1.60,9.76,0.00,2.00,268
7.20,1.94,37.00,7.00,74.00,0.90,19.52,0.00,0.00,180.00
880.00,583.20,1825.00,132.00,6200.00,0.00,9.76,0.00,0.00,12222.00
380.00,340.00,690.00,66.00,2750.00,7.80,53.68,0.00,0.00,5108.00
260.00,486.00,450.00,12.80,2300.00,33.60,161.04,0.00,290.00,4164.00
20.00,48.60,110.00,36.40,190.00,0.90,4.88,0.00,322.50,900.00
64.00,38.90,252.00,15.80,600.00,5.90,58.60,0.00,0.00,1160.00
64.00,38.00,167.00,12.40,450.00,28.40,73.20,0.00,2.00,1016.00
100.00,60.75,296.00,25.00,800.00,12.30,85.40,0.00,4.00,1703.00
20.80,20.89,80.00,8.00,197.50,17.50,48.80,0.00,0.00,488.00
22.40,21.38,60.00,6.00,190.00,7.50,31.72,0.00,0.00,508.00
4.00,1.94,3.50,0.10,8.00,0.00,17.00,0.00,0.00,38.00
1.60,0.97,4.00,0.30,8.00,0.00,7.32,0.00,0.00,45.00
1.60,0.97,9.30,0.30,0.60,0.00,9.76,0.00,0.00,28.00
2.40,1.45,3.80,0.50,7.00,0.00,12.20,0.00,0.00,33.00
3.20,2.91,7.70,0.90,8.00,3.40,29.28,0.00,0.00,67.00
2.40,3.40,5.60,1.50,7.00,0.00,31.72,0.00,0.00,60.00
1.60,2.43,4.30,1.50,8.00,0.00,17.08,0.00,0.00,45.00
1.60,2.43,3.60,0.80,7.00,0.00,14.64,0.00,0.00,40.00
1.60,0.97,3.40,1.20,7.00,0.00,7.32,0.00,0.00,30.00
1.60,0.97,3.00,0.30,6.00,0.00,7.32,0.00,0.00,77.00
11.20,8.30,27.00,3.10,73.50,2.80,41.50,0.00,0.00,200.00
100.00,85.10,418.00,35.70,825.00,4.40,497.80,0.00,57.50,1960.00
19.20,15.60,75.00,4.60,160.00,5.40,80.50,0.00,0.00,396.00
20.80,16.10,26.20,2.20,17.00,29.00,146.40,12.00,0.00,323.00
360.00,558.90,792.00,80.00,3300.00,182.00,146.40,0.00,0.00,6057.00
20.60,24.00,65.60,4.60,69.00,34.00,201.00,0,0,0
130.00,172.00,545.00,16.40,1600.00,12.10,27.00,0,0,0
9.50,18.60,317.00,14.10,435.00,101.00,134.00,0,0,0
153.00,330.00,840.00,73.00,2470.00,151.00,122.00,0,0.5,0
9.00,10.80,159.00,2.15,226.00,44.50,44.00,0,0.9,496.40
2.00,2.40,2.70,0.40,3.90,3.10,0.00,0,8.80,5
1.70,1.80,4.40,0.40,6.70,2.00,0.00,0,1.8,8
3.20,1.45,0.20,0.10,1.00,0.00,17.08,0.00,0.00,28
6.40,3.88,4.60,0.10,10.00,0.70,24.40,0.00,0.00,45
5.60,4.37,4.00,2.20,7.00,0.30,39.04,0.00,0.00,70
1.60,0.97,0.60,0.40,1.00,0.00,10.98,0.00,0.00,14
5.60,2.43,3.50,1.00,6.00,0.00,29.28,0.00,0.00,50.00
1.20,0.48,0.60,0.40,0.50,0.00,7.32,0.00,0.00,9.00
23.20,13.12,35.70,3.80,85.00,3.20,97.60,0.00,0.00,290.00
23.20,22.84,35.20,9.60,45.00,0.60,207.40,0.00,0.00,277.00
4.80,1.00,3.10,1.00,6.50,0.90,17.10,0.00,0.00,55.00
7.20,3.40,2.00,2.20,3.00,0.00,39.00,0.00,0.00,70.00
220.00,133.70,202.00,27.80,725.00,112.00,305.00,0.00,187.50,2122.00
120.00,29.20,132.00,8.00,190.00,65.00,378.00,0.00,60.00,946.00
80.00,48.00,118.00,12.60,340.00,61.20,185.40,0.00,2.50,852.00
26.00,12.20,25.10,2.20,62.50,12.80,90.30,0.00,3.50,230.00
70.00,20.70,20.70,1.90,45.00,12.90,290.40,0.00,0.00,432.00
120.00,124.00,178.00,12.80,525.00,80.00,483.10,0.00,0.00,1468.00
74.00,42.50,60.00,21.00,117.50,2.00,434.30,0.00,0.00,710.00
15.00,10.00,25.40,2.80,45.00,6.60,87.80,0.00,0.00,183.00
3.20,2.40,2.90,1.60,6.00,0.50,19.50,0.00,1.50,40.00
1.60,2.40,2.00,1.00,3.00,0.50,12.20,0.00,2.50,24.00
1.60,1.50,2.10,1.20,4.00,0.80,14.60,0.00,0.00,30.00
20.80,3.40,11.80,5.20,20.00,3.00,80.52,0.00,2.00,112.00
300.00,357.21,352.00,33.00,2000.00,13.80,253.76,0.00,22.00,4488.00
18.40,10.69,22.50,5.20,68.00,3.50,63.44,0.00,2.00,218.00
20.00,10.20,23.00,5.00,56.00,12.00,78.08,0.00,2.50,224.00
560.00,262.44,400.00,12.40,2000.00,370.00,253.76,0.00,0.00,4833.00
220.00,236.14,200.00,5.20,1200.00,94.00,297.68,0.00,11.80,2480.00
380.00,255.20,492.00,35.00,1950.00,32.00,273.30,0.00,0.00,3980.00
200.00,158.00,344.00,26.60,1275.00,36.60,180.60,0.00,0.00,2640.00
